URL,Status
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-jetpack-ban-20170215-story.html,200
http://www.latimes.com/socal/burbank-leader/news/tn-blr-me-gun-20170216-story.html,200
http://www.latimes.com/sports/la-sp-irvine-huira-20170215-story.html,200
http://www.latimes.com/socal/daily-pilot/entertainment/,200
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-fvsuspects-20170217-story.html,200
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-cm-budget-20170215-story.html,200
http://www.latimes.com/socal/glendale-news-press/news/tn-gnp-me-adu-20170217-story.html,200
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-rohrabacher-20170215-story.html,200
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-hbcrash-20170215-story.html,200
http://www.latimes.com/socal/burbank-leader/news/tn-blr-me-bond-20170217-story.html,200
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-robbery-20170217-story.html,200
http://www.latimes.com/socal/glendale-news-press/news/tn-gnp-me-cvtc-210-20170217-story.html,200
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-pacific-symphony-schedule-20170216-story.html,200
http://www.latimes.com/local/popular/,200
http://www.latimes.com/socal/burbank-leader/news/tn-blr-me-grocery-outlet-20170217-story.html,200
http://www.latimes.com/socal/daily-pilot/entertainment/tn-wknd-et-0219-ann-hampton-callaway-20170218-story.html,200
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-thompson-plea-20170216-story.html,200
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-0217-lb-microbrewery-20170216-story.html,200
http://www.latimes.com/sdhoy-disney-sets-opening-date-for-guardians-of-the-galaxy-attraction-at-california-adventure-20170215-story.html,200
http://www.latimes.com/socal/glendale-news-press/sports/tn-gnp-crescenta-valley-girls-basketball-falls-to-st-anthony-in-first-round-20170216-story.html,200
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-alarcon-plea-20170218-story.html,200
http://www.latimes.com/socal/burbank-leader/news/,200
http://www.latimes.com/socal/daily-pilot/news/,200
http://www.latimes.com/socal/burbank-leader/sports/tn-blr-sports-roundup-burroughs-girls-basketball-burbank-girls-soccer-fall-in-first-round-20170216-story.html,200
http://www.latimes.com/socal/burbank-leader/opinion/,200
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-wintersburg-20170217-story.html,200
http://www.latimes.com/socal/glendale-news-press/news/tn-gnp-me-charter-20170217-story.html,200
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-fairmont-sold-20170216-story.html,200
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-hisashi-iwakuma-newport-beach-20170215-story.html,200
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-storm-20170215-story.html,200
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-seal-beach-council-20170215-story.html,200
http://www.latimes.com/socal/burbank-leader/news/tn-blr-me-council-springer-20170217-story.html,200
http://www.latimes.com/socal/glendale-news-press/sports/tn-gnp-flintridge-prep-boys-basketball-comes-up-short-in-upset-bid-of-blair-20170217-story.html,200
http://www.latimes.com/socal/glendale-news-press/sports/,200
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-occ-student-20170215-story.html,200
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-0219-lb-buffett-house-20170218-story.html,200
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-fppc-complaint-20170216-story.html,200
http://www.latimes.com/socal/glendale-news-press/news/tn-gnp-me-robbery-20170217-story.html,200
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-genis-commission-20170217-story.html,200
http://www.latimes.com/socal/daily-pilot/entertainment/tn-wknd-et-0219-ayn-rand-institute-20170218-story.html,200
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-0217-heroes-hall-20170216-story.html,200
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-mordaunt-plea-20170216-story.html,200
http://www.latimes.com/socal/burbank-leader/news/tn-blr-me-measure-h-20170217-story.html,200
http://www.latimes.com/socal/burbank-leader/sports/,200
http://www.latimes.com/newsletters/la-me-ln-essential-california-20170218-story.html,200
http://www.latimes.com/socal/daily-pilot/entertainment/tn-wknd-et-house-of-blues-20170218-story.html,200
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-newport-study-session-20170215-story.html,200
http://www.latimes.com/newsletters/la-me-ln-essential-california-20170217-story.html,200
http://www.latimes.com/socal/daily-pilot/news/tn-dpt-me-shark-advisory-20170215-story.html,200
http://www.latimes.com/socal/glendale-news-press/news/,200
http://www.latimes.com/entertainment/music/92273783-157.html,200
http://www.latimes.com/entertainment/music/92546628-157.html,200
http://www.latimes.com/entertainment/music/la-et-ms-acm-keith-urban-20170216-story.html,200
http://www.latimes.com/entertainment/music/la-et-adele-grammys-charts-20170215-story.html,200
http://www.latimes.com/local/obituaries/la-et-ms-al-jarreau-dead-20170212-story.html,200
http://www.latimes.com/topic/entertainment/music/jazz-(music-genre)/01011003-topic.html,301
http://www.latimes.com/entertainment/music/la-et-ms-desert-trip-week-two-live-20161014-photogallery.html,200
http://www.latimes.com/entertainment/music/91103539-157.html,200
http://www.latimes.com/entertainment/music/la-et-ms-grammy-awards-sales-bump-20170214-story.html,200
http://www.latimes.com/local/lanow/la-me-ln-alanis-jewels-burglars-20170214-story.html,200
http://www.latimes.com/entertainment/music/la-et-ms-country-hall-benefit-pg-photogallery.html,200
http://www.latimes.com/entertainment/music/rss2.0.xml,200
http://www.latimes.com/entertainment/music/posts/87044113-157.html,200
http://www.latimes.com/entertainment/music/posts/la-et-ms-adam-levine-ceremony-20170210-story.html,200
http://www.latimes.com/entertainment/music/la-et-ms-terrace-martin-20170208-story.html,200
http://www.latimes.com/entertainment/music/la-et-ms-katy-perry-chained-to-the-rhythm-20170210-story.html,200
